Time,U,I1,I2,D,Ve
0.000000e+00,9.997772e-01,2.227668e-04,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.997772e-01,2.227668e-04,0.000000e+00,0.000000e+00,0.000000e+00
3.333333e-01,9.997772e-01,2.227668e-04,0.000000e+00,0.000000e+00,0.000000e+00
5.000000e-01,9.997772e-01,2.227668e-04,0.000000e+00,0.000000e+00,0.000000e+00
6.666667e-01,9.997772e-01,2.227668e-04,0.000000e+00,0.000000e+00,0.000000e+00
8.333333e-01,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,0.000000e+00
1.000000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,0.000000e+00
1.166667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,4.009380e-03
1.333333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,8.070420e-03
1.500000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,1.221868e-02
1.666667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,1.649062e-02
1.833333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,2.092394e-02
2.000000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,2.555790e-02
2.166667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,3.043365e-02
2.333333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,3.559462e-02
2.500000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,4.108692e-02
2.666667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,4.695977e-02
2.833333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,5.326585e-02
3.000000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,6.006183e-02
3.166667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,6.740889e-02
3.333333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,7.537327e-02
3.500000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,8.402684e-02
3.666667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,9.344776e-02
3.833333e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,1.037212e-01
4.000000e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,1.149402e-01
4.166667e+00,9.997772e-01,0.000000e+00,2.227668e-04,0.000000e+00,1.272062e-01
